model,instance_id,topic_label,n_variants,sms,auc_e,trd,kpig,ppl_var,bf,cs,hs,faithfulness,human_score,avg_length,avg_coverage,usd,trd_semantic,kpig_advanced,diagnostic_ori,diagnostic_ifi,diagnostic_pri,diagnosis,rouge1,rouge2,rougeL,judge_raw_outputs,faithfulness_raw_outputs
mistralai/Mistral-7B-Instruct-v0.3,qa_0003,qa,6,0.8695537745952606,0.940520560670961,0.03913218900561333,0.22653637801033846,0.0,0.0,0.2978769636816448,0.902731666282106,0.9166666666666666,1.0,126.16666666666667,0.05555555555555555,0.3187548862066534,0.03913218900561333,0.22653637801033846,0.5216290858463811,1.0,0.6856192362493302,Internally Stable / Output-Sensitive,0.29970340057935346,0.02702952329540534,0.16561132677256082,"[{""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}]","[{""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}]"
mistralai/Mistral-7B-Instruct-v0.3,qa_0004,qa,6,0.7987922430038452,0.9271768429499158,0.061041951179504395,0.23066857696549406,0.0,0.0,0.24527046552726198,0.8103793920385706,0.3333333333333333,0.7333333333333334,112.5,0.09523809523809523,0.2446384398639203,0.061041951179504395,0.23066857696549406,0.5174197513495786,1.0,0.6819731335240502,Internally Stable / Output-Sensitive,0.2637888737090167,0.029380863952989254,0.15896912772868046,"[{""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""1"", ""score"": 0.2}]","[{""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""contradiction"", ""score"": 0.0}, {""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""contradiction"", ""score"": 0.0}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,summ_0000,summarization,4,0.9294052291661501,0.786160774757055,0.019442200660705566,0.26267959502480986,0.0,0.0,0.807038089632988,0.053890876565295176,0.625,0.8,94.75,0.7,0.010475423038005749,0.019442200660705566,0.26267959502480986,0.5575139552193525,1.0,0.7159023562531548,Internally Stable / Output-Sensitive,0.4345387341386275,0.1946649419157493,0.2729237320428305,"[{""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""4"", ""score"": 0.8}]","[{""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""entailment"", ""score"": 1.0}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,summ_0001,summarization,8,0.9042613133788109,0.8786849929451938,0.029575087130069733,0.2674446724502512,0.0,0.0,0.7697082875030383,0.41163381419886264,1.0,0.975,152.25,0.7678571428571429,0.09389757402241228,0.029575087130069733,0.2674446724502512,0.5703280949679788,1.0,0.7263808076739638,Internally Stable / Output-Sensitive,0.2773788891069,0.07093966479115137,0.18350759367105784,"[{""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}]","[{""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,summ_0002,summarization,8,0.9229488633573055,0.9106878024264593,0.02373199164867401,0.25953486880325427,0.0,0.0,0.7074508391893827,0.26386999416109,0.875,1.0,159.125,0.5769230769230769,0.16446266094079387,0.02373199164867401,0.25953486880325427,0.566659684929251,1.0,0.7233985662365989,Internally Stable / Output-Sensitive,0.2982160630814254,0.10233899189870244,0.18461351670713727,"[{""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}]","[{""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,summ_0003,summarization,8,0.907049123197794,0.8749696224398316,0.028701305389404297,0.25001131373116464,0.0,0.0,0.6166514530777931,0.25540140300237385,0.75,0.7999999999999999,152.625,0.4453125,0.033852342143654734,0.028701305389404297,0.25001131373116464,0.5498477280411945,1.0,0.7095506456445632,Internally Stable / Output-Sensitive,0.2144554486645206,0.06812766074827868,0.10257650095420909,"[{""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""4"", ""score"": 0.8}]","[{""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""neutral"", ""score"": 0.5}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,summ_0004,summarization,8,0.8139627613127232,0.8174078876530392,0.05832064896821976,0.2531105947721812,0.0,0.0,0.5697303808161192,0.40416006897310874,0.8125,0.95,153.375,0.44642857142857145,0.22188426218926893,0.05832064896821976,0.2531105947721812,0.5358545941860673,1.0,0.6977933929611946,Internally Stable / Output-Sensitive,0.20320918439972435,0.04386664992153759,0.12734487232203148,"[{""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}]","[{""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""neutral"", ""score"": 0.5}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,crea_0000,creative,8,0.8948075100779533,0.9234238200286129,0.032544687390327454,0.21526356220465231,0.0,0.0,0.3042619116604328,0.587300988621341,0.75,0.875,157.25,0.1328125,0.22308532688766713,0.032544687390327454,0.21526356220465231,0.5076404535002391,1.0,0.673423762703723,Internally Stable / Output-Sensitive,0.19841830658648946,0.05931822964146717,0.10906204202354142,"[{""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""2"", ""score"": 0.4}]","[{""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""contradiction"", ""score"": 0.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""contradiction"", ""score"": 0.0}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,crea_0001,creative,8,0.8784885480999947,0.9381974675978504,0.03769206255674362,0.22740813190423154,0.0,0.0,0.5764123852200368,0.7052514946220396,1.0,0.975,160.75,0.3088235294117648,0.1718602459329892,0.03769206255674362,0.22740813190423154,0.523509435380531,1.0,0.6872414744839078,Internally Stable / Output-Sensitive,0.3585019551053386,0.09104843987580016,0.185180834180855,"[{""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}]","[{""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,crea_0002,creative,7,0.9433611948043108,0.8910752616764827,0.01713852398097515,0.22237574648298064,0.0,0.0,0.5774305504577166,0.49847559502642547,1.0,1.0,164.71428571428572,0.28291316526610644,0.17055482941807487,0.01713852398097515,0.22237574648298064,0.5197093482277879,1.0,0.6839588752070888,Internally Stable / Output-Sensitive,0.27222667181931287,0.09239234084930205,0.1379319529889679,"[{""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}]","[{""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,crea_0003,creative,8,0.922152616083622,0.961433683851959,0.02398020029067993,0.2128622514984791,0.0,0.0,0.2805061139166355,0.5520226836831729,1.0,1.0,151.0,0.125,0.2829618136957288,0.02398020029067993,0.2128622514984791,0.5097505244012014,1.0,0.6752778239350228,Internally Stable / Output-Sensitive,0.1309682479168398,0.046759433568848346,0.08131953846925026,"[{""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}]","[{""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,crea_0004,creative,4,0.8457046151161194,0.9382465877718931,0.04300537705421448,0.21021994058683743,0.0,0.0,0.2617974782710547,0.6338768115942028,0.75,0.8999999999999999,144.25,0.13736263736263735,0.28258903655868295,0.04300537705421448,0.21021994058683743,0.4968867275984992,1.0,0.6638935577920043,Internally Stable / Output-Sensitive,0.1732371823971035,0.04516772591255046,0.0821997867468122,"[{""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""4"", ""score"": 0.8}]","[{""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""contradiction"", ""score"": 0.0}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,dial_0000,dialogue,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4,3.0,1.0,0.44999999999999996,0.0,1.0,1.0,1.0,1.0,Robust,1.0,1.0,1.0,"[{""raw_output"": ""2"", ""score"": 0.4}]","[{""raw_label"": ""entailment"", ""score"": 1.0}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,dial_0001,dialogue,8,0.6930512562394142,0.17384381414815442,0.09824515134096146,0.30000001098857204,0.0,0.0,0.8823957815766335,0.33909606336076925,0.625,0.525,44.75,1.0,0.21730902604758728,0.09824515134096146,0.30000001098857204,0.34371742079927337,1.0,0.5115918205403969,Internally Stable / Output-Sensitive,0.4664331462410455,0.44545278216558315,0.4664331462410455,"[{""raw_output"": ""2"", ""score"": 0.4}, {""raw_output"": ""1"", ""score"": 0.2}, {""raw_output"": ""1"", ""score"": 0.2}, {""raw_output"": ""4"", ""score"": 0.8}, {""raw_output"": ""2"", ""score"": 0.4}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""1"", ""score"": 0.2}]","[{""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""neutral"", ""score"": 0.5}, {""raw_label"": ""neutral"", ""score"": 0.5}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,dial_0003,dialogue,4,0.8342419862747192,0.2634402167624146,0.0462774932384491,0.30000002995814473,0.0,0.0,0.9179298356175423,0.33616383616383616,1.0,0.25,30.75,1.0,0.6549722369760275,0.0462774932384491,0.30000002995814473,0.4265994745830452,1.0,0.5980648138227139,Internally Stable / Output-Sensitive,0.47516252955082744,0.4516514998314797,0.47516252955082744,"[{""raw_output"": ""2"", ""score"": 0.4}, {""raw_output"": ""1"", ""score"": 0.2}, {""raw_output"": ""1"", ""score"": 0.2}, {""raw_output"": ""1"", ""score"": 0.2}]","[{""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,dial_0004,dialogue,1,1.0,0.1142857142857143,0.0,1.0,0.0,0.0,0.8791911005973816,0.8260869565217391,1.0,1.0,66.0,1.0,0.0422831147909164,0.0,1.0,0.3404255319148936,1.0,0.5079365079365079,Internally Stable / Output-Sensitive,0.1142857142857143,0.08823529411764706,0.1142857142857143,"[{""raw_output"": ""5"", ""score"": 1.0}]","[{""raw_label"": ""entailment"", ""score"": 1.0}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,qa_0000,qa,1,1.0,0.08743169398907104,0.0,0.8203129105053266,0.0,0.0,0.8383644819259644,0.92,1.0,1.0,160.0,1.0,0.0565724313259125,0.0,0.8203129105053266,0.2729155781059684,1.0,0.42880389367541943,Internally Stable / Output-Sensitive,0.09836065573770493,0.011049723756906079,0.08743169398907104,"[{""raw_output"": ""5"", ""score"": 1.0}]","[{""raw_label"": ""entailment"", ""score"": 1.0}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,qa_0001,qa,2,0.9294376745820045,0.9025698380828556,0.014213323593139648,0.23364915393770905,0.0,0.0,0.5386191755533218,0.9098360655737705,1.0,1.0,156.0,0.25,0.1897082187235355,0.014213323593139648,0.23364915393770905,0.5348876117116125,1.0,0.6969730000167746,Internally Stable / Output-Sensitive,0.23716768097373478,0.054176348293995355,0.1342488789237668,"[{""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}]","[{""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,qa_0002,qa,8,0.8756653964519501,0.8584901930224559,0.038585416972637177,0.23410613555237342,0.0,0.0,0.21018370985984802,0.8559735317025946,1.0,1.0,158.25,0.0,0.32616954296827316,0.038585416972637177,0.23410613555237342,0.525036000059321,1.0,0.68855554890363,Internally Stable / Output-Sensitive,0.09536686841308117,0.008989408692996734,0.059764114968230475,"[{""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}]","[{""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,qa_0003,qa,6,0.8728812634944916,0.8612060609424257,0.03811424970626831,0.22484087699725872,0.0,0.0,0.24036174714565275,0.8975884178714367,1.0,1.0,148.66666666666666,0.0,0.3167208831012249,0.03811424970626831,0.22484087699725872,0.5132147785906533,1.0,0.6783105555823883,Internally Stable / Output-Sensitive,0.3010882922034856,0.02121223616727395,0.14605967959254942,"[{""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}]","[{""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}]"
hugging-quants/Meta-Llama-3.1-70B-Instruct-AWQ-INT4,qa_0004,qa,6,0.8910061791539192,0.8926274171652339,0.03258802369236946,0.23525924729812622,0.0,0.0,0.4088527138744082,0.8644218346253231,1.0,1.0,166.33333333333334,0.21428571428571427,0.2504990784823895,0.03258802369236946,0.23525924729812622,0.5314251182408614,1.0,0.6940269059336132,Internally Stable / Output-Sensitive,0.30497594574577247,0.03397843983040207,0.160169026133794,"[{""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}, {""raw_output"": ""5"", ""score"": 1.0}]","[{""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}, {""raw_label"": ""entailment"", ""score"": 1.0}]"
