topic_label,sample_idx,model,input_text,original_prompt,prompt_variant_1,prompt_variant_2,prompt_variant_3,prompt_variant_4,prompt_variant_5,model_output_v1,model_output_v2,model_output_v3,model_output_v4,model_output_v5,ppl_v1,ppl_v2,ppl_v3,ppl_v4,ppl_v5,bf_v1,bf_v2,bf_v3,bf_v4,bf_v5,rouge1_v1,rouge1_v2,rouge1_v3,rouge1_v4,rouge1_v5,rouge2_v1,rouge2_v2,rouge2_v3,rouge2_v4,rouge2_v5,rougeL_v1,rougeL_v2,rougeL_v3,rougeL_v4,rougeL_v5,bleu_v1,bleu_v2,bleu_v3,bleu_v4,bleu_v5,lex_sim_v1,lex_sim_v2,lex_sim_v3,lex_sim_v4,lex_sim_v5,exact_match_v1,exact_match_v2,exact_match_v3,exact_match_v4,exact_match_v5,avg_ppl,avg_bf,ppl_std,avg_rouge1,avg_rouge2,avg_rougeL,avg_bleu,avg_lex_sim,rougeL_std,bleu_std,sms,auc_e,trd,kpig,ppl_var,pc_stab,ori,ifi,pri,cs,hs,diagnosis,reference_output
creative_writing,1,sshleifer/distilbart-cnn-12-6,Two strangers are trapped in an elevator and realise they have met before in a dream.,Write a short story based on this prompt: {input},Write a short story based on this prompt: Two strangers are trapped in an elevator and realise they have met before in a dream.,Create a brief narrative inspired by: Two strangers are trapped in an elevator and realise they have met before in a dream.,Compose a short creative passage that explores the following idea: Two strangers are trapped in an elevator and realise they have met before in a dream.,Craft a short fictional piece using this concept as your starting point: Two strangers are trapped in an elevator and realise they have met before in a dream.,Write a vivid short narrative based on: Two strangers are trapped in an elevator and realise they have met before in a dream.,"Neither of them pressed a button. 'The bridge,' he said. He recognised her before she spoke — the red scarf, the way she tilted her head when the lights flickered.","He recognised her before she spoke — the red scarf, the way she tilted her head when the lights flickered. 'The bridge,' he said. 'You were standing at the end of it.' The elevator hummed between floors.","Neither of them pressed a button. He recognised her before she spoke — the red scarf, the way she tilted her head when the lights flickered. 'The bridge,' he said.","Neither of them pressed a button. He recognised her before she spoke — the red scarf, the way she tilted her head when the lights flickered. 'You were standing at the end of it.' The elevator hummed between floors.","'The bridge,' he said. He recognised her before she spoke — the red scarf, the way she tilted her head when the lights flickered. Neither of them pressed a button.",8.3797,9.096,8.2925,8.2408,6.6201,0.7234,0.8358,0.7797,0.7921,0.7895,0.7838,0.8889,0.7838,0.9157,0.7838,0.7222,0.8608,0.75,0.8642,0.7222,0.5135,0.8889,0.6216,0.7711,0.6757,0.5207,0.7497,0.5543,0.7655,0.5207,0.5108,0.8923,0.6217,0.7725,0.6072,0,0,0,0,0,8.1258,0.7841,0.8141,0.8312,0.7839,0.6942,0.6222,0.6809,0.1281,0.1114,0.0868,0.7936,0.02,0.9132,0.1002,0.036,0.8947,0.9664,0.9292,0.7202,0.6755,True Robustness,"He recognised her before she spoke — the red scarf, the way she tilted her head when the lights flickered. 'The bridge,' he said. She went pale. 'You were standing at the end of it.' The elevator hummed between floors. Neither of them pressed a button."
creative_writing,2,google/flan-t5-small,The last bookshop on Earth is about to close its doors forever.,Write a short story based on this prompt: {input},Write a short story based on this prompt: The last bookshop on Earth is about to close its doors forever.,Create a brief narrative inspired by: The last bookshop on Earth is about to close its doors forever.,Compose a short creative passage that explores the following idea: The last bookshop on Earth is about to close its doors forever.,Craft a short fictional piece using this concept as your starting point: The last bookshop on Earth is about to close its doors forever.,Write a vivid short narrative based on: The last bookshop on Earth is about to close its doors forever.,"Elara ran her hand along the final shelf, each spine a world she'd visited a hundred times. She locked the door slowly, placed the key on the step,.","She locked the door slowly, placed the key on the step, and walked away without looking back. Outside, screens glowed in every window.","Elara ran her hand along the final shelf, each spine a world she'd visited a hundred times. Outside, screens glowed in every window.","Elara ran her hand along the final shelf, each spine a world she'd visited a.","Elara ran her hand along the final shelf, each spine a world she'd visited a.",18.2994,19.9111,16.9913,19.7777,18.3638,0.6213,0.7208,0.678,0.617,0.6476,0.7073,0.6053,0.6234,0.4638,0.4638,0.675,0.5676,0.6133,0.4478,0.4478,0.7073,0.4474,0.6234,0.4638,0.4638,0.3696,0.2512,0.2713,0.0735,0.0735,0.6682,0.1925,0.6226,0.4119,0.4119,0,0,0,0,0,18.6687,0.6569,1.0786,0.5727,0.5503,0.5411,0.2078,0.4614,0.105,0.1168,0.3793,0.7831,0.0934,0.6207,0.0578,0.0387,0.714,0.9762,0.8248,0.5525,0.4273,True Robustness,"The sign read CLOSING SALE — EVERYTHING MUST GO, but no one came. Elara ran her hand along the final shelf, each spine a world she'd visited a hundred times. Outside, screens glowed in every window. She locked the door slowly, placed the key on the step, and walked away without looking back."
creative_writing,2,google/flan-t5-base,The last bookshop on Earth is about to close its doors forever.,Write a short story based on this prompt: {input},Write a short story based on this prompt: The last bookshop on Earth is about to close its doors forever.,Create a brief narrative inspired by: The last bookshop on Earth is about to close its doors forever.,Compose a short creative passage that explores the following idea: The last bookshop on Earth is about to close its doors forever.,Craft a short fictional piece using this concept as your starting point: The last bookshop on Earth is about to close its doors forever.,Write a vivid short narrative based on: The last bookshop on Earth is about to close its doors forever.,"The sign read CLOSING SALE — EVERYTHING MUST GO, but no one came. Outside, screens glowed in every window. Elara ran her hand along the final shelf, each spine a world she'd visited a hundred times.","The sign read CLOSING SALE — EVERYTHING MUST GO, but no one came. She locked the door slowly, placed the key on the step, and walked away without looking back. Elara ran her hand along the final shelf, each spine a world she'd visited a hundred.","Elara ran her hand along the final shelf, each spine a world she'd visited a hundred times. She locked the door slowly, placed the key on the step, and walked away without looking back. The.","Outside, screens glowed in every window. She locked the door slowly, placed the key on the step, and walked away without looking back. The sign read CLOSING SALE — EVERYTHING MUST GO, but no one came.","Elara ran her hand along the final shelf, each spine a world she'd visited a hundred times. Outside, screens glowed in every window. She locked the door slowly, placed.",12.4828,13.1146,13.1715,9.9995,13.1286,0.7027,0.6916,0.7209,0.6625,0.7062,0.809,0.9293,0.809,0.7955,0.7229,0.7586,0.8866,0.7586,0.7674,0.716,0.6742,0.5859,0.7865,0.5227,0.7229,0.5664,0.7792,0.5522,0.5954,0.4212,0.2776,0.3985,0.7676,0.1911,0.7261,0,0,0,0,0,12.3794,0.6968,1.2169,0.8131,0.7774,0.6584,0.5829,0.4722,0.0943,0.1149,0.2912,0.8398,0.0193,0.7088,0.0983,0.0195,0.7949,0.9708,0.8741,0.505,0.5936,True Robustness,"The sign read CLOSING SALE — EVERYTHING MUST GO, but no one came. Elara ran her hand along the final shelf, each spine a world she'd visited a hundred times. Outside, screens glowed in every window. She locked the door slowly, placed the key on the step, and walked away without looking back."
creative_writing,2,sshleifer/distilbart-cnn-12-6,The last bookshop on Earth is about to close its doors forever.,Write a short story based on this prompt: {input},Write a short story based on this prompt: The last bookshop on Earth is about to close its doors forever.,Create a brief narrative inspired by: The last bookshop on Earth is about to close its doors forever.,Compose a short creative passage that explores the following idea: The last bookshop on Earth is about to close its doors forever.,Craft a short fictional piece using this concept as your starting point: The last bookshop on Earth is about to close its doors forever.,Write a vivid short narrative based on: The last bookshop on Earth is about to close its doors forever.,"Elara ran her hand along the final shelf, each spine a world she'd visited a hundred times. The sign read CLOSING SALE — EVERYTHING MUST GO, but no one came. She locked the door slowly, placed the key on the step, and walked away without looking back.","The sign read CLOSING SALE — EVERYTHING MUST GO, but no one came. Outside, screens glowed in every window. She locked the door slowly, placed the key on the step, and walked away without looking back.","She locked the door slowly, placed the key on the step, and walked away without looking back. Outside, screens glowed in every window. The sign read CLOSING SALE — EVERYTHING MUST GO, but no one came.","Outside, screens glowed in every window. Elara ran her hand along the final shelf, each spine a world she'd visited a hundred times. The sign read CLOSING SALE — EVERYTHING MUST GO, but no one came.","The sign read CLOSING SALE — EVERYTHING MUST GO, but no one came. Outside, screens glowed in every window. Elara ran her hand along the final shelf, each spine a world she'd visited a hundred times.",8.2929,7.0334,6.1771,9.3485,7.5678,0.8113,0.8614,0.7965,0.8046,0.7896,0.94,0.7955,0.7955,0.809,0.809,0.898,0.7674,0.7442,0.7586,0.7586,0.7,0.7955,0.3864,0.427,0.6742,0.8198,0.5954,0.5664,0.5664,0.5664,0.3683,0.6992,0.1667,0.4408,0.2776,0,0,0,0,0,7.6839,0.8127,1.0816,0.8298,0.7854,0.5966,0.6229,0.3905,0.1608,0.0991,0.247,0.6987,0.0121,0.753,0.1408,0.0254,0.7844,0.9589,0.8629,0.5149,0.5854,True Robustness,"The sign read CLOSING SALE — EVERYTHING MUST GO, but no one came. Elara ran her hand along the final shelf, each spine a world she'd visited a hundred times. Outside, screens glowed in every window. She locked the door slowly, placed the key on the step, and walked away without looking back."
creative_writing,3,google/flan-t5-small,A scientist invents a machine that translates the emotions of plants.,Write a short story based on this prompt: {input},Write a short story based on this prompt: A scientist invents a machine that translates the emotions of plants.,Create a brief narrative inspired by: A scientist invents a machine that translates the emotions of plants.,Compose a short creative passage that explores the following idea: A scientist invents a machine that translates the emotions of plants.,Craft a short fictional piece using this concept as your starting point: A scientist invents a machine that translates the emotions of plants.,Write a vivid short narrative based on: A scientist invents a machine that translates the emotions of plants.,Chen adjusted the electrode behind its bark and waited. The second was: thirst.,The first thing the oak said was: patience. Chen adjusted the electrode behind its bark and waited.,"By nightfall, the oak was describing something that took her three weeks to translate — a memory, she eventually understood, of a storm from two hundred years ago..","The first thing the oak said was: patience. By nightfall, the oak was describing something that.",The second was: thirst. The first thing the oak said was: patience.,18.9225,19.3106,21.0803,17.2593,20.106,0.6601,0.6475,0.6338,0.6032,0.5974,0.4194,0.5152,0.7105,0.4923,0.3934,0.3667,0.4688,0.7027,0.4444,0.339,0.3548,0.5152,0.7105,0.4923,0.2623,0.0494,0.1283,0.4386,0.0974,0.0352,0.3027,0.5077,0.7165,0.491,0.1006,0,0,0,0,0,19.3357,0.6284,1.2743,0.5062,0.4643,0.467,0.1498,0.4237,0.1528,0.1482,0.4912,0.6342,0.1191,0.5088,0.0659,0.0245,0.6022,0.9776,0.7453,0.3558,0.3282,Stochastic Luck,"The first thing the oak said was: patience. The second was: thirst. Dr. Chen adjusted the electrode behind its bark and waited. By nightfall, the oak was describing something that took her three weeks to translate — a memory, she eventually understood, of a storm from two hundred years ago."
creative_writing,3,google/flan-t5-base,A scientist invents a machine that translates the emotions of plants.,Write a short story based on this prompt: {input},Write a short story based on this prompt: A scientist invents a machine that translates the emotions of plants.,Create a brief narrative inspired by: A scientist invents a machine that translates the emotions of plants.,Compose a short creative passage that explores the following idea: A scientist invents a machine that translates the emotions of plants.,Craft a short fictional piece using this concept as your starting point: A scientist invents a machine that translates the emotions of plants.,Write a vivid short narrative based on: A scientist invents a machine that translates the emotions of plants.,"The first thing the oak said was: patience. The second was: thirst. By nightfall, the oak was describing something that took her three weeks to translate.","The second was: thirst. By nightfall, the oak was describing something that took her three weeks to translate — a memory, she eventually understood, of a storm from two hundred years ago. Chen adjusted.",The first thing the oak said was: patience. The second was: thirst. Chen adjusted the electrode behind its bark and waited.,The first thing the oak said was: patience. Chen adjusted the electrode behind its bark and waited. The second was: thirst.,"By nightfall, the oak was describing something that took her three weeks to translate — a memory, she eventually understood, of a storm from two hundred years ago. Chen adjusted the electrode behind its bark and waited. The second was: thirst.",11.5183,13.4233,11.2152,14.2207,13.7208,0.7024,0.7289,0.7208,0.7086,0.7014,0.6933,0.8049,0.6,0.6,0.8989,0.6575,0.75,0.5588,0.5294,0.8506,0.6933,0.7561,0.6,0.5429,0.6067,0.3553,0.5603,0.2306,0.2085,0.7391,0.6876,0.714,0.5942,0.4831,0.6105,0,0,0,0,0,12.8197,0.7124,1.2171,0.7194,0.6693,0.6398,0.4188,0.6179,0.0754,0.2031,0.2992,0.8682,0.0707,0.7008,0.0949,0.0108,0.7871,0.9737,0.8705,0.5065,0.5291,True Robustness,"The first thing the oak said was: patience. The second was: thirst. Dr. Chen adjusted the electrode behind its bark and waited. By nightfall, the oak was describing something that took her three weeks to translate — a memory, she eventually understood, of a storm from two hundred years ago."
creative_writing,3,sshleifer/distilbart-cnn-12-6,A scientist invents a machine that translates the emotions of plants.,Write a short story based on this prompt: {input},Write a short story based on this prompt: A scientist invents a machine that translates the emotions of plants.,Create a brief narrative inspired by: A scientist invents a machine that translates the emotions of plants.,Compose a short creative passage that explores the following idea: A scientist invents a machine that translates the emotions of plants.,Craft a short fictional piece using this concept as your starting point: A scientist invents a machine that translates the emotions of plants.,Write a vivid short narrative based on: A scientist invents a machine that translates the emotions of plants.,"Chen adjusted the electrode behind its bark and waited. The second was: thirst. By nightfall, the oak was describing something that took her three weeks to translate — a memory, she eventually understood, of a storm from two hundred years ago.","Chen adjusted the electrode behind its bark and waited. By nightfall, the oak was describing something that took her three weeks to translate — a memory, she eventually understood, of a storm from two hundred years ago. The second was: thirst.","By nightfall, the oak was describing something that took her three weeks to translate — a memory, she eventually understood, of a storm from two hundred years ago. The second was: thirst. The first thing the.",The second was: thirst. The first thing the oak said was: patience. Chen adjusted the electrode behind its bark and waited.,"The first thing the oak said was: patience. Chen adjusted the electrode behind its bark and waited. By nightfall, the oak was describing something that took her three weeks to translate — a memory, she eventually understood, of a storm from two hundred years ago.",9.0418,9.5132,9.1169,9.3792,8.2802,0.8489,0.7802,0.845,0.8257,0.7964,0.8989,0.8989,0.8333,0.6,0.9462,0.8506,0.8736,0.7805,0.5294,0.9231,0.809,0.809,0.6429,0.4857,0.9462,0.7391,0.7714,0.5959,0.2085,0.863,0.8202,0.8202,0.6533,0.3623,0.9495,0,0,0,0,0,9.0663,0.8192,0.4287,0.8355,0.7914,0.7386,0.6356,0.7211,0.1588,0.2302,0.1848,0.7596,0.0738,0.8152,0.0473,0.0269,0.8248,0.9816,0.8964,0.6243,0.674,True Robustness,"The first thing the oak said was: patience. The second was: thirst. Dr. Chen adjusted the electrode behind its bark and waited. By nightfall, the oak was describing something that took her three weeks to translate — a memory, she eventually understood, of a storm from two hundred years ago."
creative_writing,4,google/flan-t5-small,An old map leads not to treasure but to a conversation that changes everything.,Write a short story based on this prompt: {input},Write a short story based on this prompt: An old map leads not to treasure but to a conversation that changes everything.,Create a brief narrative inspired by: An old map leads not to treasure but to a conversation that changes everything.,Compose a short creative passage that explores the following idea: An old map leads not to treasure but to a conversation that changes everything.,Craft a short fictional piece using this concept as your starting point: An old map leads not to treasure but to a conversation that changes everything.,Write a vivid short narrative based on: An old map leads not to treasure but to a conversation that changes everything.,"They talked until closing time. 'I wondered,' she said, 'if anyone would ever come.' He sat down.",The coordinates led to a diner outside Flagstaff. They talked until closing time.,The coordinates led to a diner outside Flagstaff. They talked until closing time.,They talked until closing time. The coordinates led to a diner outside Flagstaff.,"They talked until closing time. A woman his grandmother's age was already there, coffee in hand, as if she'd been.",16.2872,18.8881,18.9514,17.5503,19.0208,0.6586,0.6298,0.708,0.688,0.7117,0.5075,0.4127,0.4127,0.4127,0.6111,0.4615,0.3607,0.3607,0.3607,0.5714,0.3582,0.4127,0.4127,0.254,0.4722,0.1443,0.0576,0.0576,0.0576,0.2116,0.1667,0.4382,0.4382,0.1742,0.1594,0,0,0,0,0,18.1396,0.6792,1.0747,0.4713,0.423,0.382,0.1057,0.2753,0.0734,0.0627,0.4565,0.785,0.0905,0.5435,0.0592,0.0311,0.6608,0.9776,0.7886,0.4453,0.3011,Stochastic Luck,"The coordinates led to a diner outside Flagstaff. Booth seven. A woman his grandmother's age was already there, coffee in hand, as if she'd been waiting since the map was drawn. 'I wondered,' she said, 'if anyone would ever come.' He sat down. They talked until closing time."
creative_writing,4,google/flan-t5-base,An old map leads not to treasure but to a conversation that changes everything.,Write a short story based on this prompt: {input},Write a short story based on this prompt: An old map leads not to treasure but to a conversation that changes everything.,Create a brief narrative inspired by: An old map leads not to treasure but to a conversation that changes everything.,Compose a short creative passage that explores the following idea: An old map leads not to treasure but to a conversation that changes everything.,Craft a short fictional piece using this concept as your starting point: An old map leads not to treasure but to a conversation that changes everything.,Write a vivid short narrative based on: An old map leads not to treasure but to a conversation that changes everything.,"'I wondered,' she said, 'if anyone would ever come.' He sat down. A woman his grandmother's age was already there, coffee in hand, as if she'd been waiting since the map was drawn. They talked until closing time.","They talked until closing time. A woman his grandmother's age was already there, coffee in hand, as if she'd been waiting since the map was drawn. 'I wondered,' she said, 'if anyone would ever come.' He sat down.","A woman his grandmother's age was already there, coffee in hand, as if she'd been waiting since the map was drawn. They talked until closing time. The coordinates led to a diner outside Flagstaff.","They talked until closing time. A woman his grandmother's age was already there, coffee in hand, as if she'd been waiting since the map was drawn. The.","A woman his grandmother's age was already there, coffee in hand, as if she'd been waiting since the map was drawn. They talked until closing time. 'I wondered,' she said, 'if anyone would ever come.' He sat down.",12.5939,13.5931,12.959,10.8918,12.4499,0.7883,0.7206,0.6762,0.6938,0.7844,0.8889,0.8889,0.8372,0.7342,0.8889,0.8409,0.8636,0.7857,0.6753,0.8409,0.6222,0.7778,0.6512,0.5823,0.7778,0.7022,0.7359,0.5978,0.4128,0.7022,0.2628,0.1273,0.6072,0.1455,0.5873,0,0,0,0,0,12.4975,0.7327,0.8948,0.8476,0.8013,0.6823,0.6302,0.346,0.081,0.1182,0.1225,0.8672,0.0184,0.8775,0.0716,0.0461,0.8987,0.971,0.9335,0.7112,0.6713,True Robustness,"The coordinates led to a diner outside Flagstaff. Booth seven. A woman his grandmother's age was already there, coffee in hand, as if she'd been waiting since the map was drawn. 'I wondered,' she said, 'if anyone would ever come.' He sat down. They talked until closing time."
creative_writing,4,sshleifer/distilbart-cnn-12-6,An old map leads not to treasure but to a conversation that changes everything.,Write a short story based on this prompt: {input},Write a short story based on this prompt: An old map leads not to treasure but to a conversation that changes everything.,Create a brief narrative inspired by: An old map leads not to treasure but to a conversation that changes everything.,Compose a short creative passage that explores the following idea: An old map leads not to treasure but to a conversation that changes everything.,Craft a short fictional piece using this concept as your starting point: An old map leads not to treasure but to a conversation that changes everything.,Write a vivid short narrative based on: An old map leads not to treasure but to a conversation that changes everything.,"They talked until closing time. A woman his grandmother's age was already there, coffee in hand, as if she'd been waiting since the map was drawn. The coordinates led to a diner outside Flagstaff.","They talked until closing time. The coordinates led to a diner outside Flagstaff. 'I wondered,' she said, 'if anyone would ever come.' He sat down.","A woman his grandmother's age was already there, coffee in hand, as if she'd been waiting since the map was drawn. 'I wondered,' she said, 'if anyone would ever come.' He sat down. They talked until closing time.","They talked until closing time. A woman his grandmother's age was already there, coffee in hand, as if she'd been waiting since the map was drawn. 'I wondered,' she said, 'if anyone would ever come.' He sat down.","'I wondered,' she said, 'if anyone would ever come.' He sat down. The coordinates led to a diner outside Flagstaff. A woman his grandmother's age was already there, coffee in hand, as if she'd been waiting since the map was drawn.",10.4931,7.6495,8.5402,9.308,7.9168,0.8446,0.8296,0.8213,0.7754,0.8191,0.8372,0.6667,0.8889,0.8889,0.9247,0.7857,0.6027,0.8864,0.8636,0.8791,0.5349,0.5333,0.8889,0.7778,0.6667,0.5978,0.3433,0.7686,0.7359,0.776,0.1316,0.1469,0.8706,0.1273,0.1584,0,0,0,0,0,8.7815,0.818,1.029,0.8413,0.8035,0.6803,0.6443,0.287,0.1385,0.1637,0.2462,0.7723,0.0464,0.7538,0.1172,0.0231,0.8005,0.9653,0.8752,0.5641,0.6387,True Robustness,"The coordinates led to a diner outside Flagstaff. Booth seven. A woman his grandmother's age was already there, coffee in hand, as if she'd been waiting since the map was drawn. 'I wondered,' she said, 'if anyone would ever come.' He sat down. They talked until closing time."
dialogue,0,google/flan-t5-small,User: I need to find a cheap hotel in the north part of town. Assistant: I found a few options. Do you have a preference for the number of stars? User: I'd like at least 3 stars please.,Continue this conversation as a helpful assistant: {input},Continue this conversation as a helpful assistant: User: I need to find a cheap hotel in the north part of town. Assistant: I found a few options. Do you have a preference for the number of stars? User: I'd like at least 3 stars please.,Respond naturally to the following dialogue: User: I need to find a cheap hotel in the north part of town. Assistant: I found a few options. Do you have a preference for the number of stars? User: I'd like at least 3 stars please.,Provide a helpful and coherent reply to the conversation below: User: I need to find a cheap hotel in the north part of town. Assistant: I found a few options. Do you have a preference for the number of stars? User: I'd like at least 3 stars please.,"As a conversational AI, continue the exchange below: User: I need to find a cheap hotel in the north part of town. Assistant: I found a few options. Do you have a preference for the number of stars? User: I'd like at least 3 stars please.",Give a relevant and informative response to this conversation: User: I need to find a cheap hotel in the north part of town. Assistant: I found a few options. Do you have a preference for the number of stars? User: I'd like at least 3 stars please.,User: I'd like at least 3 stars please. Would you like me to book it?,I have a 3-star hotel called the Ashley Hotel in the north. Assistant: I found a few options.,I have a 3-star hotel called the Ashley Hotel in the north. User: I need to find a cheap hotel in.,Assistant: I found a few options. Would you like me to book it?,I have a 3-star hotel called the Ashley Hotel in the north. Assistant: I found a few options.,22.6283,19.2354,20.4697,20.7071,15.5195,0.6431,0.6553,0.6076,0.735,0.6352,0.5556,0.6667,0.6667,0.5455,0.6667,0.4118,0.6486,0.6,0.3871,0.6486,0.5556,0.6667,0.6667,0.5455,0.6667,0.3065,0.5999,0.5471,0.3157,0.5999,0.5949,0.7143,0.7594,0.5395,0.7143,0,0,0,0,0,19.712,0.6552,2.3611,0.6202,0.5392,0.6202,0.4738,0.6645,0.057,0.1343,0.519,0.8973,0.0035,0.481,0.1198,0.0428,0.6374,0.96,0.7661,0.449,0.5262,Stochastic Luck,I have a 3-star hotel called the Ashley Hotel in the north. Would you like me to book it?
dialogue,0,google/flan-t5-base,User: I need to find a cheap hotel in the north part of town. Assistant: I found a few options. Do you have a preference for the number of stars? User: I'd like at least 3 stars please.,Continue this conversation as a helpful assistant: {input},Continue this conversation as a helpful assistant: User: I need to find a cheap hotel in the north part of town. Assistant: I found a few options. Do you have a preference for the number of stars? User: I'd like at least 3 stars please.,Respond naturally to the following dialogue: User: I need to find a cheap hotel in the north part of town. Assistant: I found a few options. Do you have a preference for the number of stars? User: I'd like at least 3 stars please.,Provide a helpful and coherent reply to the conversation below: User: I need to find a cheap hotel in the north part of town. Assistant: I found a few options. Do you have a preference for the number of stars? User: I'd like at least 3 stars please.,"As a conversational AI, continue the exchange below: User: I need to find a cheap hotel in the north part of town. Assistant: I found a few options. Do you have a preference for the number of stars? User: I'd like at least 3 stars please.",Give a relevant and informative response to this conversation: User: I need to find a cheap hotel in the north part of town. Assistant: I found a few options. Do you have a preference for the number of stars? User: I'd like at least 3 stars please.,Would you like me to book it? User: I'd like at least 3 stars please.,I have a 3-star hotel called the Ashley Hotel in the north. Assistant: I found a few options.,Would you like me to book it? User: I need to find a cheap hotel in the north part of town.,Would you like me to book it? User: I'd like at least 3 stars please.,Would you like me to book it? User: I'd like at least 3 stars please.,13.7614,10.8902,10.2274,12.9916,13.4515,0.7277,0.7041,0.7368,0.7718,0.7425,0.5556,0.6667,0.6341,0.5556,0.5556,0.4118,0.6486,0.4615,0.4118,0.4118,0.3889,0.6667,0.3415,0.3889,0.3889,0.3065,0.5999,0.3559,0.3065,0.3065,0.3671,0.7143,0.3222,0.3671,0.3671,0,0,0,0,0,12.2644,0.7366,1.4295,0.5935,0.4691,0.435,0.3751,0.4276,0.1173,0.114,0.4569,0.6985,0.0188,0.5431,0.1166,0.022,0.6522,0.9657,0.7786,0.5274,0.4371,Stochastic Luck,I have a 3-star hotel called the Ashley Hotel in the north. Would you like me to book it?
dialogue,0,sshleifer/distilbart-cnn-12-6,User: I need to find a cheap hotel in the north part of town. Assistant: I found a few options. Do you have a preference for the number of stars? User: I'd like at least 3 stars please.,Continue this conversation as a helpful assistant: {input},Continue this conversation as a helpful assistant: User: I need to find a cheap hotel in the north part of town. Assistant: I found a few options. Do you have a preference for the number of stars? User: I'd like at least 3 stars please.,Respond naturally to the following dialogue: User: I need to find a cheap hotel in the north part of town. Assistant: I found a few options. Do you have a preference for the number of stars? User: I'd like at least 3 stars please.,Provide a helpful and coherent reply to the conversation below: User: I need to find a cheap hotel in the north part of town. Assistant: I found a few options. Do you have a preference for the number of stars? User: I'd like at least 3 stars please.,"As a conversational AI, continue the exchange below: User: I need to find a cheap hotel in the north part of town. Assistant: I found a few options. Do you have a preference for the number of stars? User: I'd like at least 3 stars please.",Give a relevant and informative response to this conversation: User: I need to find a cheap hotel in the north part of town. Assistant: I found a few options. Do you have a preference for the number of stars? User: I'd like at least 3 stars please.,Would you like me to book it? I have a 3-star hotel called the Ashley Hotel in the north.,I have a 3-star hotel called the Ashley Hotel in the north. Would you like me to book it?,Would you like me to book it? I have a 3-star hotel called the Ashley Hotel in the north.,I have a 3-star hotel called the Ashley Hotel in the north. Would you like me to book it?,I have a 3-star hotel called the Ashley Hotel in the north. Would you like me to book it?,8.8457,8.7115,9.1202,8.2009,8.6985,0.7923,0.802,0.8332,0.7953,0.8239,1.0,1.0,1.0,1.0,1.0,0.9474,1.0,0.9474,1.0,1.0,0.65,1.0,0.65,1.0,1.0,0.9071,1.0,0.9071,1.0,1.0,0.6629,1.0,0.6629,1.0,1.0,0,1,0,1,1,8.7154,0.8093,0.2986,1.0,0.979,0.86,0.9628,0.8652,0.1715,0.0455,0.0,0.7771,0.0,1.0,0.0343,0.0163,0.9331,0.9874,0.9595,0.79,0.8785,True Robustness,I have a 3-star hotel called the Ashley Hotel in the north. Would you like me to book it?
dialogue,1,google/flan-t5-small,User: Can you help me book a train from Cambridge to London? Assistant: Sure! What day would you like to travel? User: I need to leave on Monday and arrive before 12:00.,Continue this conversation as a helpful assistant: {input},Continue this conversation as a helpful assistant: User: Can you help me book a train from Cambridge to London? Assistant: Sure! What day would you like to travel? User: I need to leave on Monday and arrive before 12:00.,Respond naturally to the following dialogue: User: Can you help me book a train from Cambridge to London? Assistant: Sure! What day would you like to travel? User: I need to leave on Monday and arrive before 12:00.,Provide a helpful and coherent reply to the conversation below: User: Can you help me book a train from Cambridge to London? Assistant: Sure! What day would you like to travel? User: I need to leave on Monday and arrive before 12:00.,"As a conversational AI, continue the exchange below: User: Can you help me book a train from Cambridge to London? Assistant: Sure! What day would you like to travel? User: I need to leave on Monday and arrive before 12:00.",Give a relevant and informative response to this conversation: User: Can you help me book a train from Cambridge to London? Assistant: Sure! What day would you like to travel? User: I need to leave on Monday and arrive before 12:00.,Shall I book that for you? What day would you like to travel?,What day would you like to travel? There is a train departing at 09:01 and arriving at 10:51.,What day would you like to travel? There is a train departing at 09:01 and arriving at 10:51.,Shall I book that for you? User: Can you help me book a train from Cambridge to London?,There is a train departing at 09:01 and arriving at 10:51. User: Can you help me book a train from Cambridge to London?,17.1678,18.5598,21.808,21.2605,16.5549,0.6925,0.6942,0.7276,0.6451,0.7112,0.375,0.7179,0.7179,0.4324,0.6818,0.3333,0.6486,0.6486,0.3429,0.5714,0.375,0.6667,0.6667,0.3243,0.6364,0.2798,0.5731,0.5731,0.2976,0.449,0.3562,0.6517,0.6517,0.3023,0.7255,0,0,0,0,0,19.0702,0.6941,2.1213,0.585,0.509,0.5338,0.4345,0.5375,0.1516,0.1275,0.4806,0.6824,0.0619,0.5194,0.1112,0.0276,0.6268,0.9657,0.7602,0.4499,0.4781,Stochastic Luck,There is a train departing at 09:01 and arriving at 10:51. Shall I book that for you?
